id,sku,name,en description,,es description
1571,JS3PB220,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 200-220mm</p>",,
1570,JS3PB230,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 210-230mm</p>",,
1569,JS3PB240,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 220-240mm</p>",,
1591,JS3PB35,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 23-35mm</p>",,
1568,JS3PB250,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 230-250mm</p>",,
1567,JS3PB260,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 240-260mm.</p>",,
1590,JS3PB40,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 25-40mm</p>",,
1589,JS3PB45,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 30-45mm</p>",,
1588,JS3PB50,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 32-50mm</p>",,
1587,JS3PB60,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 40-60mm</p>",,
1586,JS3PB70,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 50-70mm</p>",,
1585,JS3PB80,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 60-80mm</p>",,
1584,JS3PB90,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 70-90mm</p>",,
1583,JS3PB100,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 80-100mm</p>",,
1582,JS3PB110,12mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 12mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 90-110mm</p>",,
1558,JS3PC130,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 108-130mm</p>",,
1559,JS3PC143,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 121-143mm</p>",,
1560,JS3PC155,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 133-155mm</p>",,
1561,JS3PC168,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 146-168mm</p>",,
1562,JS3PC181,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 159-181mm</p>",,
1563,JS3PC193,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 172-193mm</p>",,
1564,JS3PC206,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 184-206mm</p>",,
1565,JS3PC219,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 197-219mm</p>",,
1566,JS3PC232,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 210-232mm</p>",,
1551,JS3PC45,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 25-45mm</p>",,
1552,JS3PC54,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 32-54mm</p>",,
1553,JS3PC66,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 45-66mm</p>",,
1554,JS3PC79,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 57-79mm</p>",,
1555,JS3PC92,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 70-92mm</p>",,
1556,JS3PC105,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 83-105mm</p>",,
1557,JS3PC117,16mm wide Worm Drive Hose Clamp,"<p>Stainless Steel 16mm wide Worm Drive Hose Clamp, also known as Jubilee clips.</p>
<p>This hose clamp can go from 95-117mm</p>",,
164,JSEP22,2 Open Eye Plate,"<p>Stainless steel 2 hole open eye plate, great for hooking ropes or cables to anywhere this can be attached.</p><p>Perfect for use as lifting eyes and can be used in marine environments</p><p><strong>Please note that this product hasn't been tested</strong></p>",,
957,JSLA09,3-Point Corner Join,"<p>Stainless Steel 3 point Corner Join to suit &oslash;38.1mm x 1.5mm tube.</p>
<p>&oslash;38mm tube is used tube for handrails and barriers where a smaller diameter is required</p>",,
1056,JSLD07,3-Point Corner Join,"<p>Stainless Steel 3-point Corner Join to suit &oslash;42.4mm x 2mm tube.</p>
<p>&oslash;42.4mm tube is the most commonly used tube for handrails and barriers because the diameter suits many hand sizes</p>",,
1017,JSLB03,3-Point Join,"<p>Stainless Steel 3-point Join to suit &oslash;25.4mm x 1.5mm tube.</p>
<p>&oslash;25.4mm tube is most commonly used on boats as handrails or barriers.</p>",,
972,JSLA47,3-Point Join,"<p>Stainless Steel 3-point Join to suit &oslash;50.8mm x 1.5mm tube.</p>
<p>&oslash;50.8mm tube is used tube for handrails and barriers where a larger diameter is required</p>",,
3189,JSCA01,Adjustable Catch,"<p>Stainless Steel 304 grade Adjustable Catch, perfect for doors, windows or boxes</p>
<p>We also supply the suitable catchplates for the type of catch. See them above and add them to the cart.</p>",,
2919,JS-TR12Mi,Angle Trim,"<p>Stainless Steel 304 Grade Angle Trim 2.4m Long</p>
<p>Perfect for covering a corner, either convex or concave. Choose whether you want the trim to have the required finish on the inside or outside of the angle</p>",,
2920,JS-TR12Mo,Angle Trim,"<p>Stainless Steel 304 Grade Angle Trim 3m Long</p>
<p>Perfect for covering a corner, either convex or concave. Choose whether you want the trim to have the required finish on the inside or outside of the angle</p>",,
3200,JSCB05,Bar Catch,"<p>Stainless Steel 304 grade Bar Catch, perfect for doors, windows or boxes.</p>
<p>This catch comes with the suitable catchplate already. You don't need to add a second catchplate.</p>",,
3195,JSCB02,Bar Lock Catch,"<p>Stainless Steel 304 grade Bar Catch, perfect for doors, windows or boxes.</p>
<p>You are able to use a small padlock to protect this catch</p>
<p>We also supply the suitable catchplates for the type of catch. See them above and add them to the cart.</p>",,
3194,JSCB01,Bar Catch,"<p>Stainless Steel 304 grade Bar Catch, perfect for doors, windows or boxes</p>
<p>We also supply the suitable catchplates for the type of catch. See them above and add them to the cart.</p>",,
1709,JSYB02,Bolt Hole Castor Bracket,"<p>Stainless Steel 304 Grade Bolt Hole Castor Bracket for &oslash;100mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1710,JSYB03,Bolt Hole Castor Bracket,"<p>Stainless Steel 304 Grade Bolt Hole Castor Bracket for &oslash;125mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1708,JSYB01,Bolt Hole Castor Bracket,"<p>Stainless Steel 304 Grade Bolt Hole Castor Bracket for &oslash;80mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1712,JSYB05,Bolt Hole Castor Bracket with Brake,"<p>Stainless Steel 304 Grade Bolt Hole Castor Bracket with Brake for &oslash;100mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1713,JSYB06,Bolt Hole Castor Bracket with Brake,"<p>Stainless Steel 304 Grade Bolt Hole Castor Bracket with Brake for &oslash;125mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1711,JSYB04,Bolt Hole Castor Bracket with Brake,"<p>Stainless Steel 304 Grade Bolt Hole Castor Bracket with Brake for &oslash;80mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
3201,JSCP01,Catchplate - JSCP01,"<p>Stainless Steel 304 grade catchplate. These catchplates suit our catches.</p>
<p>Please go to the catch you are purchasing to see what catchplates are suitable for that type of catch.</p>
<p>Also purchasable separately here.</p>",,
2943,JS-TR18M,Channel Trim,"<p>Stainless Steel 304 Grade Channel Trim, 2.4m Long Lengths.</p>
<p>Perfect for use as a channel for Glass, Acrylic or Wood.</p>",,
1704,JSYF02,Fixed Castor Bracket,"<p>Stainless Steel 304 Grade Fixed Castor Bracket for &oslash;100mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1705,JSYF03,Fixed Castor Bracket,"<p>Stainless Steel 304 Grade Fixed Castor Bracket for &oslash;125mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1706,JSYF04,Fixed Castor Bracket,"<p>Stainless Steel 304 Grade Fixed Castor Bracket for &oslash;160mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1707,JSYF05,Fixed Castor Bracket,"<p>Stainless Steel 304 Grade Fixed Castor Bracket for &oslash;200mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1703,JSYF01,Fixed Castor Bracket,"<p>Stainless Steel 304 Grade Fixed Castor Bracket for &oslash;80mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
3192,JSCM01,Medium Catch,"<p>Stainless Steel 304 grade Medium Catch, perfect for doors, windows or boxes</p>
<p>We also supply the suitable catchplates for the type of catch. See them above and add them to the cart.</p>",,
531,JSPK03,Single Block Hinge,"<p>Stainless Steel 304 Grade Single Block Hinge.</p>
<p>This hinge can be used as the fixed part of a hinge for other applications</p><p><strong>Please note that this product has not been load tested</strong></p>",,
3183,JSCS01,Small Catch,"<p>Stainless Steel 304 grade Small Catch, perfect for doors, windows or boxes</p>
<p>We also supply the suitable catchplates for the type of catch. See them above and add them to the cart.</p>",,
1694,JSYS02,Swivel Castor Bracket,"<p>Stainless Steel 304 Grade Swivel Castor Bracket for &oslash;100mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1695,JSYS03,Swivel Castor Bracket,"<p>Stainless Steel 304 Grade Swivel Castor Bracket for &oslash;125mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1696,JSYS04,Swivel Castor Bracket,"<p>Stainless Steel 304 Grade Swivel Castor Bracket for &oslash;160mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
1697,JSYS05,Swivel Castor Bracket,"<p>Stainless Steel 304 Grade Swivel Castor Bracket for &oslash;200mm wheel.</p>
<p>This bracket can take either our white nylon, blue rubber or grey rubber wheels</p>",,
